province_code,province_name,city,site_name,latitude,longitude,medium,contamination_type,contamination_group,site_count,cost_min_cad_per_tonne,cost_max_cad_per_tonne,cost_mid_cad_per_tonne,city_adjusted_mid_cad_per_tonne
ON,Ontario,Ottawa,Riverfront Park,45.415740,-75.717000,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Riverfront Park,45.415740,-75.717000,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Riverfront Park,45.415740,-75.717000,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Riverfront Park,45.415740,-75.717000,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Riverfront Park,45.415740,-75.717000,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Riverfront Park,45.415740,-75.717000,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Riverside Dr. E side N of Uplands to McCarthy,45.351960,-75.682408,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Riverside Dr. E side N of Uplands to McCarthy,45.351960,-75.682408,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Riverside Dr. E side N of Uplands to McCarthy,45.351960,-75.682408,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Riverside Dr. E side N of Uplands to McCarthy,45.351960,-75.682408,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Riverside Dr. E side N of Uplands to McCarthy,45.351960,-75.682408,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Riverside Dr. E side N of Uplands to McCarthy,45.351960,-75.682408,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Riverside Drive at Neil Street, Southwest Corner",45.390232,-75.674517,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Riverside Drive at Neil Street, Southwest Corner",45.390232,-75.674517,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Riverside Drive at Neil Street, Southwest Corner",45.390232,-75.674517,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Compound,45.455838,-75.676330,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Rockcliffe Compound,45.455838,-75.676330,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Compound,45.455838,-75.676330,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Compound,45.455838,-75.676330,Surface soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Rockcliffe Compound,45.455838,-75.676330,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Park,45.450049,-75.688179,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Rockcliffe Park,45.450049,-75.688179,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Park,45.450049,-75.688179,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Park,45.454266,-75.687323,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Rockcliffe Park,45.454266,-75.687323,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Park,45.454266,-75.687323,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Park,45.456050,-75.684880,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Rockcliffe Park,45.456050,-75.684880,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Park,45.456050,-75.684880,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Yacht Club,45.456771,-75.638973,Other medium,"Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",Unknown,1,,,,
ON,Ontario,Ottawa,Rockcliffe Yacht Club,45.456771,-75.638973,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Rockcliffe Yacht Club,45.456771,-75.638973,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Rockcliffe Yacht Club,45.456771,-75.638973,Soil,PCBs (Polychlorinated Biphenyl) and PCDD/Fs (polychlorinated dibenzo-p-dioxin/dibenzofuran),Unknown,1,,,,
ON,Ontario,Ottawa,Sandhills - Minor Shore Light,45.511278,-76.094167,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Shirleys Bay Campus, P9 parking",45.346745,-75.883873,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Shirleys Bay Campus, P9 parking",45.346745,-75.883873,Groundwater,Other organics,Unknown,1,,,,
ON,Ontario,Ottawa,Sir Charles Tupper Building,45.376248,-75.692615,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Sir Charles Tupper Building,45.376248,-75.692615,Groundwater,Other inorganics,Unknown,1,,,,
ON,Ontario,Ottawa,Sir Charles Tupper Building,45.376248,-75.692615,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Sir Charles Tupper Building,45.376248,-75.692615,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Sir Charles Tupper Building,45.376248,-75.692615,Soil,Other inorganics,Unknown,1,,,,
ON,Ontario,Ottawa,Sir Charles Tupper Building,45.376248,-75.692615,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Sir George Etienne Cartier Parkway, Land Around Aviation Museum",45.463205,-75.639129,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Sir George Etienne Cartier Parkway, Land Around Aviation Museum",45.463205,-75.639129,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Sir John A MacDonald Parkway - Westboro Beach,45.395760,-75.760770,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Sir John A MacDonald Parkway - Westboro Beach,45.395760,-75.760770,Surface soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Smith fall sub spill due to fire on adjacent land,45.326113,-75.716230,Surface soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Southwest Corner of Riverside Dr at Bank St,45.387369,-75.676564,Groundwater,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Southwest Corner of Riverside Dr at Bank St,45.387369,-75.676564,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Southwest Corner of Riverside Dr at Bank St,45.387369,-75.676564,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Southwest Corner of Riverside Dr at Bank St,45.387369,-75.676564,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Not Available,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Not Available,"Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",Unknown,1,,,,
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Not Available,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Not Available,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Soil,"Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",Unknown,1,,,,
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,St. Laurent Square,45.421110,-75.706920,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park,45.437978,-75.689985,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Stanley Park,45.437978,-75.689985,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park,45.437978,-75.689985,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park,45.438725,-75.689853,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Stanley Park,45.438725,-75.689853,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park,45.438725,-75.689853,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park,45.439520,-75.688970,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Stanley Park,45.439520,-75.688970,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park,45.439520,-75.688970,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park West,45.441098,-75.692136,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Stanley Park West,45.441098,-75.692136,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stanley Park West,45.441098,-75.692136,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Stillwater Park (Graham Bay) - Close to the naviga,45.353389,-75.824639,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Stornoway,45.452704,-75.678883,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Sussex Alexander,45.442707,-75.693024,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Sussex Alexander,45.442707,-75.693024,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Sussex Alexander,45.442707,-75.693024,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Sussex-Alexander,45.442556,-75.693019,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Sussex-Alexander,45.442556,-75.693019,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Sussex-Alexander,45.442556,-75.693019,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Sediment,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Sediment,"Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",Unknown,1,,,,
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Sediment,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Sediment,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Surface water,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Surface water,"Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",Unknown,1,,,,
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Surface water,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Technical and Protective Operations Facility (TPOF),45.451928,-75.558483,Surface water,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tin House Courtyard,45.428470,-75.695373,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Tin House Courtyard,45.428470,-75.695373,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.416774,-75.653640,Groundwater,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.416774,-75.653640,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.416774,-75.653640,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.416774,-75.653640,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.416774,-75.653640,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.416774,-75.653640,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.416774,-75.653640,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.417158,-75.651778,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.417648,-75.650872,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.419621,-75.637093,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Tremblay / Belfast / VIA station,45.419621,-75.637093,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Uniform #2 Building, 79 Bentley Avenue, Ottawa, Ontario",45.334837,-75.716535,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Unknown,45.334165,-75.599870,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Unknown,45.431099,-75.579237,Groundwater,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Unknown,45.431099,-75.579237,Groundwater,Other inorganics,Unknown,1,,,,
ON,Ontario,Ottawa,Unknown,45.431099,-75.579237,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Unknown,45.431099,-75.579237,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Unknown,45.431099,-75.579237,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Unknown,45.431099,-75.579237,Soil,Other inorganics,Unknown,1,,,,
ON,Ontario,Ottawa,Unknown,45.431099,-75.579237,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands - decommissioned oil filled high voltage cables,45.331800,-75.675500,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands - decommissioned oil filled high voltage cables,45.331800,-75.675500,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Uplands - decommissioned oil filled high voltage cables,45.331800,-75.675500,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands - decommissioned oil filled high voltage cables,45.331800,-75.675500,Soil,PCBs (Polychlorinated Biphenyl) and PCDD/Fs (polychlorinated dibenzo-p-dioxin/dibenzofuran),Unknown,1,,,,
ON,Ontario,Ottawa,Uplands - decommissioned oil filled high voltage cables,45.331800,-75.675500,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands Bldg 329 (Bell Building) Former UST,45.332100,-75.674600,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands Bldg 329 (Bell Building) Former UST,45.332100,-75.674600,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands Former Tank Farm,45.328200,-75.669300,Groundwater,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands Former Tank Farm,45.328200,-75.669300,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands Former Tank Farm,45.328200,-75.669300,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands Former Tank Farm,45.328200,-75.669300,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Uplands Marina, CFSU Ottawa",45.344600,-75.696000,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Uplands Marina, CFSU Ottawa",45.344600,-75.696000,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Uplands Marina, CFSU(O)",Unknown,Unknown,Groundwater,Halogenated Hydrocarbon,Industrial Acids/Solvents,1,450,900,675,688.5
ON,Ontario,Ottawa,"Uplands Marina, CFSU(O)",Unknown,Unknown,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Uplands Marina, CFSU(O)",Unknown,Unknown,Groundwater,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Uplands Marina, CFSU(O)",Unknown,Unknown,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Uplands Self-Help Housing Maintenance Compound,45.330300,-75.641700,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Vacant Land (Former temporary Building # 8),45.395550,-75.709910,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Vacant Land (Former temporary Building # 8),45.395550,-75.709910,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Vacant Land near Sawmill Creek,45.384084,-75.675814,Sediment,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Vacant Land near Sawmill Creek,45.384084,-75.675814,Sediment,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Vacant Land near Sawmill Creek,45.384084,-75.675814,Sediment,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Vacant Land near Sawmill Creek,45.384084,-75.675814,Surface water,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Vacant Land near Sawmill Creek,45.384084,-75.675814,Surface water,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Vacant Land near Sawmill Creek,45.384084,-75.675814,Surface water,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Groundwater,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Soil,Other organics,Unknown,1,,,,
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Surface water,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Surface water,"Other Physical/Chemical (pH, temperature, dissolved solids, turbidity, etc.)",Unknown,1,,,,
ON,Ontario,Ottawa,"Vacant Land, Albion Road and Lester Road, Ottawa",45.332760,-75.637122,Surface water,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Victoria Island,45.420801,-75.713746,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Victoria Island,45.420801,-75.713746,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Victoria Island,45.420801,-75.713746,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Victoria Island,45.420801,-75.713746,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Victoria Island,45.420801,-75.713746,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Victoria Island,45.421451,-75.711648,Groundwater,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Victoria Island,45.421451,-75.711648,Soil,"BTEXs (benzene, toluene, ethylbenzene, and xylene)",Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Victoria Island,45.421451,-75.711648,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Victoria Island,45.421451,-75.711648,Soil,PAHs (polycyclic aromatic hydrocarbon),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Victoria Island,45.421451,-75.711648,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Victory Hill,45.319349,-75.698159,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Vincent Massey Park,45.378957,-75.695695,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
ON,Ontario,Ottawa,Vincent Massey Park,45.378957,-75.695695,Soil,PHCs (petroleum hydrocarbons),Oil/Petroleum (PHCs),1,180,280,230,234.6
ON,Ontario,Ottawa,Vincent Massey Park,45.381186,-75.691391,Soil,"Metal, metalloid, and organometallic",Unknown,1,,,,
