province_code,province_name,city,site_name,site_id,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form
NS,Nova Scotia,Halifax,Halifax Parking Lot 2207,halifax-osm-parking-lot-163204761,parking_lot,44.6725338,-63.58910338,1668,surface parking,medium,73,36,88,likely_active,16,32,417000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2208,halifax-osm-parking-lot-163245396,parking_lot,44.6494466035714,-63.6172323214286,16840,surface parking,medium,73,63,88,likely_active,23,318,4210000,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2209,halifax-osm-parking-lot-178317881,parking_lot,44.7222468916667,-63.5921562833333,4137,surface parking,medium,73,356,88,likely_active,9,78,1034250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2210,halifax-osm-parking-lot-178317883,parking_lot,44.71248736,-63.587607,1200,surface parking,medium,73,194,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2211,halifax-osm-parking-lot-178317886,parking_lot,44.72056936,-63.5916778,4270,surface parking,medium,73,194,88,likely_active,12,81,1067500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2214,halifax-osm-parking-lot-183095054,parking_lot,44.64930264,-63.6200916733333,15877,surface parking,medium,73,140,88,likely_active,23,300,3969250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2216,halifax-osm-parking-lot-220345114,parking_lot,44.73312155,-63.69433648,2632,surface parking,medium,73,836,88,likely_active,4,50,658000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2217,halifax-osm-parking-lot-224464310,parking_lot,44.646320925,-63.5714441,3528,surface parking,medium,73,55,88,likely_active,16,67,882000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2218,halifax-osm-parking-lot-224475245,parking_lot,44.6341645785714,-63.59239665,5174,surface parking,medium,73,67,88,likely_active,16,98,1293500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2219,halifax-osm-parking-lot-234948791,parking_lot,44.6442025666667,-63.5735934333333,1339,surface parking,medium,73,19,88,likely_active,16,25,334750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2220,halifax-osm-parking-lot-242881036,parking_lot,44.6549918,-63.6253563,4935,surface parking,medium,73,167,88,likely_active,13,93,1233750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2221,halifax-osm-parking-lot-265705175,parking_lot,44.6467457,-63.5954891285714,8061,surface parking,medium,73,113,88,likely_active,18,152,2015250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2222,halifax-osm-parking-lot-265851933,parking_lot,44.6709816043478,-63.6433259608696,5068,surface parking,medium,73,160,88,likely_active,13,96,1267000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2223,halifax-osm-parking-lot-265853977,parking_lot,44.6714107047619,-63.6471804142857,3369,surface parking,medium,73,268,88,likely_active,12,64,842250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2224,halifax-osm-parking-lot-265958331,parking_lot,44.6434317166667,-63.6197491333333,3334,surface parking,medium,73,75,88,likely_active,16,63,833500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2226,halifax-osm-parking-lot-266670987,parking_lot,44.6851679217391,-63.6758531,4867,surface parking,medium,73,205,88,likely_active,13,92,1216750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2227,halifax-osm-parking-lot-281970315,parking_lot,44.5946855571429,-63.6982892714286,1200,surface parking,medium,73,4492,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2228,halifax-osm-parking-lot-286179139,parking_lot,44.5770129857143,-63.5506269,1200,surface parking,medium,73,1117,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2229,halifax-osm-parking-lot-289386283,parking_lot,44.6993582636364,-63.5542326090909,1200,surface parking,medium,73,512,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2230,halifax-osm-parking-lot-301089185,parking_lot,44.62500843,-63.60482681,1275,surface parking,medium,73,250,88,likely_active,12,24,318750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2232,halifax-osm-parking-lot-310727492,parking_lot,44.66012656,-63.5913988,1200,surface parking,medium,73,159,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2233,halifax-osm-parking-lot-311051132,parking_lot,44.66090374,-63.59202766,1200,surface parking,medium,73,233,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2234,halifax-osm-parking-lot-316630939,parking_lot,44.637366325,-63.57365708,5122,surface parking,medium,73,186,88,likely_active,13,97,1280500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2235,halifax-osm-parking-lot-319824074,parking_lot,44.6796674363636,-63.5869699,1200,surface parking,medium,73,102,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2236,halifax-osm-parking-lot-322852969,parking_lot,44.6892850944444,-63.5888085833333,21687,surface parking,medium,73,116,88,likely_active,26,410,5421750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2237,halifax-osm-parking-lot-328694206,parking_lot,44.66108162,-63.67316936,4051,surface parking,medium,73,238,88,likely_active,12,77,1012750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2238,halifax-osm-parking-lot-337441144,parking_lot,44.6321925947368,-63.5823775368421,3588,surface parking,medium,73,63,88,likely_active,16,68,897000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2239,halifax-osm-parking-lot-337441145,parking_lot,44.6316233615385,-63.5824374692308,1200,surface parking,medium,73,120,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2240,halifax-osm-parking-lot-337441146,parking_lot,44.6309747555556,-63.5821410111111,1200,surface parking,medium,73,196,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2241,halifax-osm-parking-lot-344614593,parking_lot,44.6547625416667,-63.6763378,8640,surface parking,medium,73,137,88,likely_active,18,163,2160000,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2242,halifax-osm-parking-lot-344614828,parking_lot,44.6559538909091,-63.6759224,11833,surface parking,medium,73,141,88,likely_active,20,224,2958250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2243,halifax-osm-parking-lot-345405286,parking_lot,44.7009081,-63.6830356,1919,surface parking,medium,73,40,88,likely_active,16,36,479750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2244,halifax-osm-parking-lot-348422561,parking_lot,44.6548459307692,-63.6774120153846,1311,surface parking,medium,73,52,88,likely_active,16,25,327750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2246,halifax-osm-parking-lot-351741156,parking_lot,44.5997329,-63.6304726625,3653,surface parking,medium,73,69,88,likely_active,16,69,913250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2247,halifax-osm-parking-lot-352871325,parking_lot,44.6601358571429,-63.4773297714286,3644,surface parking,medium,73,111,88,likely_active,16,69,911000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2248,halifax-osm-parking-lot-352874732,parking_lot,44.6564476296875,-63.5304935609375,72924,surface parking,medium,73,119,88,likely_active,34,1378,18231000,mixed-use
NS,Nova Scotia,Halifax,Halifax Parking Lot 2249,halifax-osm-parking-lot-354934485,parking_lot,44.6302944333333,-63.5179952333333,1320,surface parking,medium,73,139,88,likely_active,16,25,330000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2250,halifax-osm-parking-lot-354934486,parking_lot,44.63091108,-63.5133238,4331,surface parking,medium,73,422,88,likely_active,9,82,1082750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2251,halifax-osm-parking-lot-354934488,parking_lot,44.6326365285714,-63.5175647571429,2211,surface parking,medium,73,339,88,likely_active,8,42,552750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2252,halifax-osm-parking-lot-354934491,parking_lot,44.6318708333333,-63.5172476,2341,surface parking,medium,73,301,88,likely_active,8,44,585250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2253,halifax-osm-parking-lot-354934493,parking_lot,44.6311698,-63.517989825,2969,surface parking,medium,73,203,88,likely_active,12,56,742250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2255,halifax-osm-parking-lot-355532430,parking_lot,44.70686248,-63.55293229,2551,surface parking,medium,73,335,88,likely_active,8,48,637750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2256,halifax-osm-parking-lot-355532431,parking_lot,44.70261146,-63.554188095,3692,surface parking,medium,73,464,88,likely_active,8,70,923000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2257,halifax-osm-parking-lot-355532435,parking_lot,44.6985158083333,-63.5517926333333,1200,surface parking,medium,73,318,88,likely_active,8,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2258,halifax-osm-parking-lot-355532436,parking_lot,44.7038874636364,-63.5561770454545,1271,surface parking,medium,73,546,88,likely_active,4,24,317750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2259,halifax-osm-parking-lot-355532440,parking_lot,44.7049588133333,-63.5549222933333,2427,surface parking,medium,73,430,88,likely_active,8,46,606750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2260,halifax-osm-parking-lot-356059756,parking_lot,44.6303711714286,-63.5186778428571,1539,surface parking,medium,73,100,88,likely_active,16,29,384750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2261,halifax-osm-parking-lot-356064338,parking_lot,44.72481818,-63.66778872,1200,surface parking,medium,73,47,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2262,halifax-osm-parking-lot-356064339,parking_lot,44.72483862,-63.66688152,1200,surface parking,medium,73,112,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2263,halifax-osm-parking-lot-356882785,parking_lot,44.6755474866667,-63.6159258466667,2459,surface parking,medium,73,252,88,likely_active,12,46,614750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2264,halifax-osm-parking-lot-358413327,parking_lot,44.690659575,-63.4957147875,5313,surface parking,medium,73,56,88,likely_active,17,100,1328250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2266,halifax-osm-parking-lot-358578728,parking_lot,44.6643594833333,-63.5927915333333,2887,surface parking,medium,73,68,88,likely_active,16,55,721750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2267,halifax-osm-parking-lot-360727952,parking_lot,44.64229914,-63.56826914,1209,surface parking,medium,73,47,88,likely_active,16,23,302250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2268,halifax-osm-parking-lot-360737235,parking_lot,44.63489294,-63.59332262,1804,surface parking,medium,73,67,88,likely_active,16,34,451000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2269,halifax-osm-parking-lot-360737262,parking_lot,44.6366299428571,-63.5951310285714,1200,surface parking,medium,73,108,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2271,halifax-osm-parking-lot-362127531,parking_lot,44.6449197380952,-63.6224474380952,3133,surface parking,medium,73,161,88,likely_active,12,59,783250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2272,halifax-osm-parking-lot-362613119,parking_lot,44.6867727181818,-63.6844978363636,1200,surface parking,medium,73,178,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2273,halifax-osm-parking-lot-362613476,parking_lot,44.68729762,-63.68531498,1200,surface parking,medium,73,170,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2274,halifax-osm-parking-lot-362962861,parking_lot,44.66855096,-63.64926098,1246,surface parking,medium,73,370,88,likely_active,8,24,311500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2275,halifax-osm-parking-lot-362962862,parking_lot,44.66917695,-63.6491428,1247,surface parking,medium,73,339,88,likely_active,8,24,311750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2276,halifax-osm-parking-lot-362962863,parking_lot,44.67178178,-63.64407778,1200,surface parking,medium,73,98,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2277,halifax-osm-parking-lot-362962864,parking_lot,44.6697268545455,-63.6504825454545,1200,surface parking,medium,73,217,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2278,halifax-osm-parking-lot-362962865,parking_lot,44.6726884166667,-63.6451470166667,1200,surface parking,medium,73,68,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2279,halifax-osm-parking-lot-362962866,parking_lot,44.67243665,-63.6456921166667,1200,surface parking,medium,73,114,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2280,halifax-osm-parking-lot-362962870,parking_lot,44.6723867125,-63.6466014,2384,surface parking,medium,73,186,88,likely_active,12,45,596000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2281,halifax-osm-parking-lot-362962871,parking_lot,44.6708124533333,-63.64824228,3736,surface parking,medium,73,329,88,likely_active,8,71,934000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2282,halifax-osm-parking-lot-362962874,parking_lot,44.6695222625,-63.644702425,1200,surface parking,medium,73,264,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2283,halifax-osm-parking-lot-362962878,parking_lot,44.67009885,-63.6478070625,1200,surface parking,medium,73,380,88,likely_active,8,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2284,halifax-osm-parking-lot-362962880,parking_lot,44.6688549125,-63.6501359875,1677,surface parking,medium,73,295,88,likely_active,12,32,419250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2285,halifax-osm-parking-lot-362962881,parking_lot,44.6709174222222,-63.6474013666667,1200,surface parking,medium,73,313,88,likely_active,8,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2286,halifax-osm-parking-lot-362962882,parking_lot,44.66934503,-63.65021716,1200,surface parking,medium,73,257,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2287,halifax-osm-parking-lot-362962883,parking_lot,44.6701627428571,-63.6434146857143,1200,surface parking,medium,73,148,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2288,halifax-osm-parking-lot-362962884,parking_lot,44.6701919,-63.6431200142857,1200,surface parking,medium,73,125,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2289,halifax-osm-parking-lot-362972817,parking_lot,44.6720213,-63.646345025,1200,surface parking,medium,73,178,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2290,halifax-osm-parking-lot-362972818,parking_lot,44.66984775,-63.6439359875,1200,surface parking,medium,73,195,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2291,halifax-osm-parking-lot-362972819,parking_lot,44.6700634636364,-63.6436118,1200,surface parking,medium,73,165,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2293,halifax-osm-parking-lot-363964690,parking_lot,44.5968241863636,-63.5538008909091,4198,surface parking,medium,73,69,88,likely_active,16,79,1049500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2294,halifax-osm-parking-lot-364186053,parking_lot,44.67555982,-63.53942046,1200,surface parking,medium,73,296,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2295,halifax-osm-parking-lot-364212511,parking_lot,44.67912864,-63.56190834,1200,surface parking,medium,73,189,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2296,halifax-osm-parking-lot-364212515,parking_lot,44.6786641125,-63.563982325,1200,surface parking,medium,73,17,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2297,halifax-osm-parking-lot-365729130,parking_lot,44.663922,-63.6380828454545,4801,surface parking,medium,73,247,88,likely_active,13,91,1200250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2298,halifax-osm-parking-lot-365733176,parking_lot,44.6655004555556,-63.6498500888889,4565,surface parking,medium,73,174,88,likely_active,13,86,1141250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2299,halifax-osm-parking-lot-367432518,parking_lot,44.6495375961538,-63.6353151538462,4829,surface parking,medium,73,398,88,likely_active,9,91,1207250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2300,halifax-osm-parking-lot-367432519,parking_lot,44.64902606,-63.63587308,1200,surface parking,medium,73,361,88,likely_active,8,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2301,halifax-osm-parking-lot-369866777,parking_lot,44.7127727166667,-63.631889,1200,surface parking,medium,73,1584,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2302,halifax-osm-parking-lot-374556455,parking_lot,44.6447148571429,-63.5804251,1200,surface parking,medium,73,264,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2303,halifax-osm-parking-lot-374556457,parking_lot,44.6457736230769,-63.5824173307692,8039,surface parking,medium,73,239,88,likely_active,14,152,2009750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2304,halifax-osm-parking-lot-381234703,parking_lot,44.644834148,-63.481105656,2641,surface parking,medium,73,373,88,likely_active,8,50,660250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2305,halifax-osm-parking-lot-381242103,parking_lot,44.6527983571429,-63.5295419714286,15951,surface parking,medium,73,309,88,likely_active,15,301,3987750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2306,halifax-osm-parking-lot-381242108,parking_lot,44.6533664,-63.5334016333333,2802,surface parking,medium,73,419,88,likely_active,8,53,700500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2308,halifax-osm-parking-lot-382926899,parking_lot,44.6654619166667,-63.5706042333333,2466,surface parking,medium,73,99,88,likely_active,16,47,616500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2310,halifax-osm-parking-lot-385131538,parking_lot,44.69765149,-63.57768467,1200,surface parking,medium,73,56,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2311,halifax-osm-parking-lot-385248518,parking_lot,44.72461376,-63.67791998,1417,surface parking,medium,73,152,88,likely_active,12,27,354250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2312,halifax-osm-parking-lot-386053292,parking_lot,44.69513412,-63.5742976,14033,surface parking,medium,73,104,88,likely_active,22,265,3508250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2313,halifax-osm-parking-lot-386053293,parking_lot,44.69467256,-63.57220102,2790,surface parking,medium,73,277,88,likely_active,12,53,697500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2314,halifax-osm-parking-lot-386053294,parking_lot,44.6957161875,-63.5723010625,9071,surface parking,medium,73,255,88,likely_active,15,171,2267750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2315,halifax-osm-parking-lot-386053314,parking_lot,44.7074173,-63.5610347947368,40630,surface parking,medium,73,248,88,likely_active,30,768,10157500,mixed-use
NS,Nova Scotia,Halifax,Halifax Parking Lot 2316,halifax-osm-parking-lot-386364878,parking_lot,44.69343336,-63.67536028,1200,surface parking,medium,73,148,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2317,halifax-osm-parking-lot-392346611,parking_lot,44.66535178,-63.56805076,1943,surface parking,medium,73,103,88,likely_active,16,37,485750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2318,halifax-osm-parking-lot-392351771,parking_lot,44.67195556,-63.48355022,2424,surface parking,medium,73,29,88,likely_active,16,46,606000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2319,halifax-osm-parking-lot-392351772,parking_lot,44.67213382,-63.4819235,1599,surface parking,medium,73,61,88,likely_active,16,30,399750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2320,halifax-osm-parking-lot-392351798,parking_lot,44.66407778,-63.51099492,1866,surface parking,medium,73,70,88,likely_active,16,35,466500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2321,halifax-osm-parking-lot-392351806,parking_lot,44.6699297534247,-63.523380830137,45315,surface parking,medium,73,104,88,likely_active,34,856,11328750,mixed-use
NS,Nova Scotia,Halifax,Halifax Parking Lot 2322,halifax-osm-parking-lot-392351827,parking_lot,44.6580586571429,-63.5510628857143,1276,surface parking,medium,73,32,88,likely_active,16,24,319000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2323,halifax-osm-parking-lot-393474852,parking_lot,44.6666366,-63.48502184,1341,surface parking,medium,73,42,88,likely_active,16,25,335250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2324,halifax-osm-parking-lot-393474855,parking_lot,44.6672729571429,-63.4891202714286,2159,surface parking,medium,73,51,88,likely_active,16,41,539750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2325,halifax-osm-parking-lot-393474856,parking_lot,44.6675807909091,-63.4901158909091,2841,surface parking,medium,73,102,88,likely_active,16,54,710250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2326,halifax-osm-parking-lot-393474860,parking_lot,44.66667148,-63.49101686,1200,surface parking,medium,73,39,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2327,halifax-osm-parking-lot-393474861,parking_lot,44.66739282,-63.49076242,1200,surface parking,medium,73,118,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2328,halifax-osm-parking-lot-393474874,parking_lot,44.6754278857143,-63.4961660714286,2134,surface parking,medium,73,125,88,likely_active,16,40,533500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2329,halifax-osm-parking-lot-393474886,parking_lot,44.688808175,-63.4824689125,3397,surface parking,medium,73,105,88,likely_active,16,64,849250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2330,halifax-osm-parking-lot-398196567,parking_lot,44.5662513555556,-63.7292116444444,4115,surface parking,medium,73,8011,88,likely_active,5,78,1028750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2331,halifax-osm-parking-lot-399284460,parking_lot,44.637303112,-63.514944808,11177,surface parking,medium,73,781,88,likely_active,9,211,2794250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2332,halifax-osm-parking-lot-399284517,parking_lot,44.631424,-63.51297192,2765,surface parking,medium,73,482,88,likely_active,8,52,691250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2333,halifax-osm-parking-lot-399284520,parking_lot,44.63369912,-63.51579446,2792,surface parking,medium,73,503,88,likely_active,4,53,698000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2334,halifax-osm-parking-lot-399284521,parking_lot,44.63280215,-63.5152306166667,4067,surface parking,medium,73,484,88,likely_active,9,77,1016750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2335,halifax-osm-parking-lot-399284522,parking_lot,44.6364920952381,-63.5141465380952,9413,surface parking,medium,73,768,88,likely_active,8,178,2353250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2336,halifax-osm-parking-lot-399284526,parking_lot,44.6287174142857,-63.5137944142857,1487,surface parking,medium,73,251,88,likely_active,12,28,371750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2337,halifax-osm-parking-lot-399284529,parking_lot,44.6290126142857,-63.5151391857143,3545,surface parking,medium,73,179,88,likely_active,12,67,886250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2338,halifax-osm-parking-lot-399284537,parking_lot,44.63183566,-63.5089453,4724,surface parking,medium,73,747,88,likely_active,5,89,1181000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2339,halifax-osm-parking-lot-399460412,parking_lot,44.62797068,-63.51636852,1200,surface parking,medium,73,52,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2340,halifax-osm-parking-lot-399460418,parking_lot,44.63524562,-63.5119141,2087,surface parking,medium,73,851,88,likely_active,4,39,521750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2341,halifax-osm-parking-lot-399460419,parking_lot,44.63442564,-63.51138036,1761,surface parking,medium,73,824,88,likely_active,4,33,440250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2342,halifax-osm-parking-lot-399460421,parking_lot,44.633733575,-63.510528775,1200,surface parking,medium,73,803,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2343,halifax-osm-parking-lot-399460423,parking_lot,44.6331515,-63.5094505,1200,surface parking,medium,73,816,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2344,halifax-osm-parking-lot-399460424,parking_lot,44.6325810166667,-63.5088432,1291,surface parking,medium,73,814,88,likely_active,4,24,322750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2345,halifax-osm-parking-lot-399460426,parking_lot,44.6323621411765,-63.5102749529412,7211,surface parking,medium,73,709,88,likely_active,7,136,1802750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2346,halifax-osm-parking-lot-399460435,parking_lot,44.6350617857143,-63.5134822571429,1415,surface parking,medium,73,729,88,likely_active,4,27,353750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2347,halifax-osm-parking-lot-399460436,parking_lot,44.63537738,-63.51286274,2552,surface parking,medium,73,789,88,likely_active,4,48,638000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2348,halifax-osm-parking-lot-399460437,parking_lot,44.63475161,-63.51242143,3026,surface parking,medium,73,793,88,likely_active,4,57,756500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2349,halifax-osm-parking-lot-399460438,parking_lot,44.63460974,-63.51341036,1200,surface parking,medium,73,715,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2350,halifax-osm-parking-lot-399460439,parking_lot,44.6329357,-63.51089786,1200,surface parking,medium,73,717,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2351,halifax-osm-parking-lot-399460440,parking_lot,44.63210148,-63.5091633,1200,surface parking,medium,73,760,88,likely_active,4,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2352,halifax-osm-parking-lot-399460445,parking_lot,44.6293079,-63.5175577375,1200,surface parking,medium,73,122,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2353,halifax-osm-parking-lot-399460447,parking_lot,44.6289797714286,-63.5177926142857,1200,surface parking,medium,73,96,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2354,halifax-osm-parking-lot-399460454,parking_lot,44.6416684571429,-63.5345309,1316,surface parking,medium,73,59,88,likely_active,16,25,329000,low-rise
