source_dataset,source_category,source_site_id,province_code,province_name,city,site_name,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form,contamination_group_count,contamination_groups,contamination_types,contamination_record_count,est_cost_min_cad_per_tonne,est_cost_max_cad_per_tonne,est_cost_avg_mid_cad_per_tonne
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-102817066,QC,Quebec,Montreal,Montreal Parking Lot 14264,parking_lot,45.6167473642857,-73.7205232857143,1252,surface parking,medium,73,25,88,likely_active,16,24,313000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-104224459,QC,Quebec,Montreal,Montreal Parking Lot 14265,parking_lot,45.4969367157895,-73.5742892894737,2723,surface parking,medium,73,106,88,likely_active,16,51,680750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-104851651,QC,Quebec,Montreal,Montreal Parking Lot 14266,parking_lot,45.4693187857143,-73.5402725238095,6915,surface parking,medium,73,106,88,likely_active,17,131,1728750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-104851661,QC,Quebec,Montreal,Montreal Parking Lot 14267,parking_lot,45.469133476,-73.538000316,5538,surface parking,medium,73,94,88,likely_active,17,105,1384500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-104851691,QC,Quebec,Montreal,Montreal Parking Lot 14269,parking_lot,45.46916168,-73.5392284,1200,surface parking,medium,73,76,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-108330421,QC,Quebec,Montreal,Montreal Parking Lot 14270,parking_lot,45.4570980636364,-73.5629904909091,3214,surface parking,medium,73,40,88,likely_active,16,61,803500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-108486553,QC,Quebec,Montreal,Montreal Parking Lot 14271,parking_lot,45.56175976,-73.54901186,1200,surface parking,medium,73,150,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-112854757,QC,Quebec,Montreal,Montreal Parking Lot 14272,parking_lot,45.5036768571429,-73.5653846142857,1200,surface parking,medium,73,23,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-113751468,QC,Quebec,Montreal,Montreal Parking Lot 14275,parking_lot,45.5165442214286,-73.5522485642857,8439,surface parking,medium,73,137,88,likely_active,18,159,2109750,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-113820474,QC,Quebec,Montreal,Montreal Parking Lot 14276,parking_lot,45.5182961071429,-73.5486300642857,3983,surface parking,medium,73,262,88,likely_active,12,75,995750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-113820484,QC,Quebec,Montreal,Montreal Parking Lot 14277,parking_lot,45.5196314071429,-73.5478068857143,3104,surface parking,medium,73,156,88,likely_active,12,59,776000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-113858522,QC,Quebec,Montreal,Montreal Parking Lot 14278,parking_lot,45.5004665181818,-73.5712516181818,1200,surface parking,medium,73,31,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114822183,QC,Quebec,Montreal,Montreal Parking Lot 14279,parking_lot,45.53213952,-73.55312792,1200,surface parking,medium,73,110,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114822184,QC,Quebec,Montreal,Montreal Parking Lot 14280,parking_lot,45.53274816,-73.55323112,1200,surface parking,medium,73,63,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114822186,QC,Quebec,Montreal,Montreal Parking Lot 14281,parking_lot,45.53252198,-73.55270638,1200,surface parking,medium,73,57,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114822189,QC,Quebec,Montreal,Montreal Parking Lot 14282,parking_lot,45.5334539428571,-73.5548494,5375,surface parking,medium,73,86,88,likely_active,17,102,1343750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114823668,QC,Quebec,Montreal,Montreal Parking Lot 14283,parking_lot,45.5338441428571,-73.5514173571429,3169,surface parking,medium,73,71,88,likely_active,16,60,792250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114852731,QC,Quebec,Montreal,Montreal Parking Lot 14284,parking_lot,45.5246153555556,-73.5473641222222,12036,surface parking,medium,73,125,88,likely_active,20,227,3009000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114875710,QC,Quebec,Montreal,Montreal Parking Lot 14285,parking_lot,45.4989357866667,-73.5675542333333,1200,surface parking,medium,73,73,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-114875724,QC,Quebec,Montreal,Montreal Parking Lot 14286,parking_lot,45.4968194428571,-73.5637463142857,2984,surface parking,medium,73,110,88,likely_active,16,56,746000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-115784438,QC,Quebec,Montreal,Montreal Parking Lot 14287,parking_lot,45.50019054,-73.5737953,1200,surface parking,medium,73,86,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-115788383,QC,Quebec,Montreal,Montreal Parking Lot 14288,parking_lot,45.47743027,-73.5825150666667,4345,surface parking,medium,73,119,88,likely_active,16,82,1086250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-116756085,QC,Quebec,Montreal,Montreal Parking Lot 14289,parking_lot,45.53012364,-73.5695992,1200,surface parking,medium,73,42,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-116756086,QC,Quebec,Montreal,Montreal Parking Lot 14290,parking_lot,45.5275924142857,-73.5643687714286,1200,surface parking,medium,73,41,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-116756090,QC,Quebec,Montreal,Montreal Parking Lot 14291,parking_lot,45.5232650526316,-73.5659021052632,4244,surface parking,medium,73,33,88,likely_active,16,80,1061000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-117595442,QC,Quebec,Montreal,Montreal Parking Lot 14292,parking_lot,45.4332902125,-73.6905262875,2612,surface parking,medium,73,134,88,likely_active,16,49,653000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-117595443,QC,Quebec,Montreal,Montreal Parking Lot 14293,parking_lot,45.43397006,-73.68854542,1200,surface parking,medium,73,82,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-117595454,QC,Quebec,Montreal,Montreal Parking Lot 14294,parking_lot,45.4335891625,-73.6887379125,1200,surface parking,medium,73,127,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-117595457,QC,Quebec,Montreal,Montreal Parking Lot 14295,parking_lot,45.432658935,-73.69350585,4642,surface parking,medium,73,183,88,likely_active,13,88,1160500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-117939176,QC,Quebec,Montreal,Montreal Parking Lot 14296,parking_lot,45.49911219375,-73.55912235625,9442,surface parking,medium,73,119,88,likely_active,19,178,2360500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-117939180,QC,Quebec,Montreal,Montreal Parking Lot 14297,parking_lot,45.49988195,-73.5583500166667,2633,surface parking,medium,73,78,88,likely_active,16,50,658250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-120489547,QC,Quebec,Montreal,Montreal Parking Lot 14298,parking_lot,45.61938,-73.74584496,1200,surface parking,medium,73,90,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-120489712,QC,Quebec,Montreal,Montreal Parking Lot 14299,parking_lot,45.62297788,-73.74913056,1200,surface parking,medium,73,22,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-121905778,QC,Quebec,Montreal,Montreal Parking Lot 14300,parking_lot,45.4807698444444,-73.5766964111111,10852,surface parking,medium,73,94,88,likely_active,20,205,2713000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-124135966,QC,Quebec,Montreal,Montreal Parking Lot 14301,parking_lot,45.493294,-73.8489465888889,4417,surface parking,medium,73,66,88,likely_active,16,83,1104250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-124135968,QC,Quebec,Montreal,Montreal Parking Lot 14302,parking_lot,45.49404386,-73.848123,1200,surface parking,medium,73,156,88,likely_active,12,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-124135986,QC,Quebec,Montreal,Montreal Parking Lot 14303,parking_lot,45.494124262069,-73.8465118172414,5093,surface parking,medium,73,138,88,likely_active,16,96,1273250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-124361315,QC,Quebec,Montreal,Montreal Parking Lot 14304,parking_lot,45.5500798277778,-73.5564523833333,10142,surface parking,medium,73,102,88,likely_active,19,192,2535500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-124365442,QC,Quebec,Montreal,Montreal Parking Lot 14308,parking_lot,45.4437585157895,-73.5856042315789,7662,surface parking,medium,73,263,88,likely_active,14,145,1915500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-128574695,QC,Quebec,Montreal,Montreal Parking Lot 14309,parking_lot,45.53526316,-73.61521266,1200,surface parking,medium,73,145,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039855,QC,Quebec,Montreal,Montreal Parking Lot 14311,parking_lot,45.445056275,-73.6144265333333,11058,surface parking,medium,73,71,88,likely_active,20,209,2764500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039857,QC,Quebec,Montreal,Montreal Parking Lot 14312,parking_lot,45.4497017833333,-73.6161251083333,9565,surface parking,medium,73,112,88,likely_active,19,181,2391250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039858,QC,Quebec,Montreal,Montreal Parking Lot 14313,parking_lot,45.4479248571429,-73.6115945071429,11351,surface parking,medium,73,134,88,likely_active,20,215,2837750,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039860,QC,Quebec,Montreal,Montreal Parking Lot 14314,parking_lot,45.4469114571429,-73.6188878071429,9035,surface parking,medium,73,82,88,likely_active,19,171,2258750,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039862,QC,Quebec,Montreal,Montreal Parking Lot 14315,parking_lot,45.4464904611111,-73.6163647277778,11701,surface parking,medium,73,157,88,likely_active,17,221,2925250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039864,QC,Quebec,Montreal,Montreal Parking Lot 14316,parking_lot,45.4466987782609,-73.6138458173913,14620,surface parking,medium,73,151,88,likely_active,18,276,3655000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039865,QC,Quebec,Montreal,Montreal Parking Lot 14317,parking_lot,45.4486204958333,-73.6142167791667,15512,surface parking,medium,73,70,88,likely_active,22,293,3878000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039868,QC,Quebec,Montreal,Montreal Parking Lot 14318,parking_lot,45.4488670166667,-73.6175519666667,6289,surface parking,medium,73,88,88,likely_active,17,119,1572250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039870,QC,Quebec,Montreal,Montreal Parking Lot 14319,parking_lot,45.4460361222222,-73.6170932777778,10417,surface parking,medium,73,116,88,likely_active,19,197,2604250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039871,QC,Quebec,Montreal,Montreal Parking Lot 14320,parking_lot,45.4484874166667,-73.6190139583333,12369,surface parking,medium,73,154,88,likely_active,17,234,3092250,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039873,QC,Quebec,Montreal,Montreal Parking Lot 14321,parking_lot,45.4457677333333,-73.6131606222222,6210,surface parking,medium,73,46,88,likely_active,17,117,1552500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039875,QC,Quebec,Montreal,Montreal Parking Lot 14322,parking_lot,45.4488365888889,-73.6130442666667,1553,surface parking,medium,73,26,88,likely_active,16,29,388250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129039876,QC,Quebec,Montreal,Montreal Parking Lot 14323,parking_lot,45.44680001,-73.61213584,8752,surface parking,medium,73,73,88,likely_active,19,165,2188000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129437726,QC,Quebec,Montreal,Montreal Parking Lot 14324,parking_lot,45.4582425444444,-73.6422008777778,1200,surface parking,medium,73,89,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129437727,QC,Quebec,Montreal,Montreal Parking Lot 14325,parking_lot,45.45920056,-73.64128444,1200,surface parking,medium,73,212,88,likely_active,12,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129437728,QC,Quebec,Montreal,Montreal Parking Lot 14326,parking_lot,45.4582998181818,-73.6427712636364,1594,surface parking,medium,73,94,88,likely_active,16,30,398500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-129437731,QC,Quebec,Montreal,Montreal Parking Lot 14327,parking_lot,45.45966686,-73.64151638,1200,surface parking,medium,73,241,88,likely_active,12,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-130002609,QC,Quebec,Montreal,Montreal Parking Lot 14330,parking_lot,45.5681467928571,-73.7510097857143,20074,surface parking,medium,73,61,88,likely_active,25,379,5018500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-131828386,QC,Quebec,Montreal,Montreal Parking Lot 14331,parking_lot,45.5919405590909,-73.5721085772727,26627,surface parking,medium,73,69,88,likely_active,29,503,6656750,mixed-use,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-131828403,QC,Quebec,Montreal,Montreal Parking Lot 14332,parking_lot,45.5896168117647,-73.5685085235294,10566,surface parking,medium,73,84,88,likely_active,20,200,2641500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-132501314,QC,Quebec,Montreal,Montreal Parking Lot 14334,parking_lot,45.4677367193548,-73.5411079870968,9136,surface parking,medium,73,80,88,likely_active,19,173,2284000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-132501316,QC,Quebec,Montreal,Montreal Parking Lot 14335,parking_lot,45.4675887157895,-73.5433012473684,8494,surface parking,medium,73,41,88,likely_active,18,161,2123500,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-133296985,QC,Quebec,Montreal,Montreal Parking Lot 14336,parking_lot,45.52435218,-73.57545934,1200,surface parking,medium,73,48,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-133306247,QC,Quebec,Montreal,Montreal Parking Lot 14337,parking_lot,45.5266582666667,-73.5852842666667,1200,surface parking,medium,73,83,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-133321842,QC,Quebec,Montreal,Montreal Parking Lot 14338,parking_lot,45.52323038,-73.58273094,1200,surface parking,medium,73,60,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-133806986,QC,Quebec,Montreal,Montreal Parking Lot 14339,parking_lot,45.5036547,-73.5796772,1200,surface parking,medium,73,22,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-138196075,QC,Quebec,Montreal,Montreal Parking Lot 14340,parking_lot,45.4990480692308,-73.5634848076923,3137,surface parking,medium,73,39,88,likely_active,16,59,784250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-141609281,QC,Quebec,Montreal,Montreal Parking Lot 14341,parking_lot,45.5048991636364,-73.5617645363636,3340,surface parking,medium,73,119,88,likely_active,16,63,835000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-141613430,QC,Quebec,Montreal,Montreal Parking Lot 14342,parking_lot,45.5112269444444,-73.5813738055555,3898,surface parking,medium,73,221,88,likely_active,12,74,974500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-142083614,QC,Quebec,Montreal,Montreal Parking Lot 14343,parking_lot,45.62012225,-73.86139336,1618,surface parking,medium,73,256,88,likely_active,12,31,404500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-142213262,QC,Quebec,Montreal,Montreal Parking Lot 14344,parking_lot,45.6923577142857,-73.6364846142857,3419,surface parking,medium,73,55,88,likely_active,16,65,854750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143188771,QC,Quebec,Montreal,Montreal Parking Lot 14347,parking_lot,45.5169207818182,-73.5822794090909,1593,surface parking,medium,73,39,88,likely_active,16,30,398250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143310073,QC,Quebec,Montreal,Montreal Parking Lot 14348,parking_lot,45.5276779533333,-73.61092084,15272,surface parking,medium,73,184,88,likely_active,19,289,3818000,mid-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143353399,QC,Quebec,Montreal,Montreal Parking Lot 14349,parking_lot,45.5149519555556,-73.5767944222222,1200,surface parking,medium,73,96,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143353512,QC,Quebec,Montreal,Montreal Parking Lot 14350,parking_lot,45.5123897533333,-73.57449932,2631,surface parking,medium,73,62,88,likely_active,16,50,657750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143506459,QC,Quebec,Montreal,Montreal Parking Lot 14351,parking_lot,45.5236028666667,-73.5928921111111,1200,surface parking,medium,73,66,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143604030,QC,Quebec,Montreal,Montreal Parking Lot 14354,parking_lot,45.5114949833333,-73.5723226333333,1623,surface parking,medium,73,165,88,likely_active,12,31,405750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143604031,QC,Quebec,Montreal,Montreal Parking Lot 14355,parking_lot,45.5110797222222,-73.5713177666667,2053,surface parking,medium,73,82,88,likely_active,16,39,513250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143604032,QC,Quebec,Montreal,Montreal Parking Lot 14356,parking_lot,45.51134668,-73.5719788,1200,surface parking,medium,73,135,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143653347,QC,Quebec,Montreal,Montreal Parking Lot 14357,parking_lot,45.5196432,-73.58424635,1200,surface parking,medium,73,70,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143781087,QC,Quebec,Montreal,Montreal Parking Lot 14358,parking_lot,45.51564852,-73.57697228,1200,surface parking,medium,73,99,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143793046,QC,Quebec,Montreal,Montreal Parking Lot 14359,parking_lot,45.5073760266667,-73.5811611866667,1913,surface parking,medium,73,66,88,likely_active,16,36,478250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143793281,QC,Quebec,Montreal,Montreal Parking Lot 14360,parking_lot,45.5079316,-73.5808370777778,2085,surface parking,medium,73,56,88,likely_active,16,39,521250,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143794497,QC,Quebec,Montreal,Montreal Parking Lot 14361,parking_lot,45.5055749796296,-73.5830358,7931,surface parking,medium,73,129,88,likely_active,18,150,1982750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143797823,QC,Quebec,Montreal,Montreal Parking Lot 14362,parking_lot,45.5029936714286,-73.5773862714286,1200,surface parking,medium,73,126,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143801171,QC,Quebec,Montreal,Montreal Parking Lot 14363,parking_lot,45.50955043,-73.57974952,1200,surface parking,medium,73,21,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143808960,QC,Quebec,Montreal,Montreal Parking Lot 14364,parking_lot,45.5187457444444,-73.5845399666667,1200,surface parking,medium,73,61,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143924093,QC,Quebec,Montreal,Montreal Parking Lot 14366,parking_lot,45.5054333666667,-73.5718497888889,1200,surface parking,medium,73,42,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926073,QC,Quebec,Montreal,Montreal Parking Lot 14367,parking_lot,45.5071994625,-73.6148876,1200,surface parking,medium,73,28,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926079,QC,Quebec,Montreal,Montreal Parking Lot 14368,parking_lot,45.509702,-73.61179625,1200,surface parking,medium,73,74,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926080,QC,Quebec,Montreal,Montreal Parking Lot 14369,parking_lot,45.5101794875,-73.6075188375,1200,surface parking,medium,73,354,88,likely_active,8,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926081,QC,Quebec,Montreal,Montreal Parking Lot 14370,parking_lot,45.5099340833333,-73.6078104833333,1200,surface parking,medium,73,334,88,likely_active,8,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926082,QC,Quebec,Montreal,Montreal Parking Lot 14371,parking_lot,45.5098954583333,-73.61210685,1200,surface parking,medium,73,42,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926083,QC,Quebec,Montreal,Montreal Parking Lot 14372,parking_lot,45.5086897125,-73.61349835,1320,surface parking,medium,73,41,88,likely_active,16,25,330000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926086,QC,Quebec,Montreal,Montreal Parking Lot 14373,parking_lot,45.5095653407407,-73.6089080851852,1594,surface parking,medium,73,261,88,likely_active,12,30,398500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926088,QC,Quebec,Montreal,Montreal Parking Lot 14374,parking_lot,45.50753528,-73.61465422,1200,surface parking,medium,73,45,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143926089,QC,Quebec,Montreal,Montreal Parking Lot 14375,parking_lot,45.507232909375,-73.613436553125,1200,surface parking,medium,73,139,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143939659,QC,Quebec,Montreal,Montreal Parking Lot 14377,parking_lot,45.5166810166667,-73.5769099666667,1200,surface parking,medium,73,81,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143939768,QC,Quebec,Montreal,Montreal Parking Lot 14378,parking_lot,45.51247985,-73.57660895,1200,surface parking,medium,73,96,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143939883,QC,Quebec,Montreal,Montreal Parking Lot 14379,parking_lot,45.5093144714286,-73.5728714428571,1200,surface parking,medium,73,50,88,likely_active,16,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143993422,QC,Quebec,Montreal,Montreal Parking Lot 14380,parking_lot,45.5402651,-73.5962046666667,1200,surface parking,medium,73,212,88,likely_active,12,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-143993423,QC,Quebec,Montreal,Montreal Parking Lot 14381,parking_lot,45.54074752,-73.59607982,1200,surface parking,medium,73,179,88,likely_active,12,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-144040482,QC,Quebec,Montreal,Montreal Parking Lot 14382,parking_lot,45.5062474789474,-73.6122361263158,5815,surface parking,medium,73,252,88,likely_active,13,110,1453750,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-144040719,QC,Quebec,Montreal,Montreal Parking Lot 14383,parking_lot,45.5055566818182,-73.6122290454546,1200,surface parking,medium,73,290,88,likely_active,12,23,300000,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-144040724,QC,Quebec,Montreal,Montreal Parking Lot 14384,parking_lot,45.5054954,-73.6128543555556,1282,surface parking,medium,73,258,88,likely_active,12,24,320500,low-rise,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-146246315,QC,Quebec,Montreal,Montreal Parking Lot 14393,parking_lot,45.4861014853659,-73.5531220256098,27342,surface parking,medium,73,83,88,likely_active,29,517,6835500,mixed-use,,,,,,,
non_brownfield_sites_filtered,infill_candidate,montreal-osm-parking-lot-146811414,QC,Quebec,Montreal,Montreal Parking Lot 14394,parking_lot,45.5705965625,-73.7432016875,6439,surface parking,medium,73,190,88,likely_active,14,122,1609750,low-rise,,,,,,,
